GAME_ID,GAME_DATE_EST,HOME_TEAM_ID,VISITOR_TEAM_ID,PTS_home,PTS_away,AST_home,AST_away,REB_home,REB_away,FG_PCT_home,FG_PCT_away,FG3_PCT_home,FG3_PCT_away,FT_PCT_home,FT_PCT_away,IS_HOME,GSW_WIN,GSW_AST,GSW_REB,GSW_FG_PCT,GSW_FG3_PCT,GSW_FT_PCT
21600764,2017-02-04,1610612758,1610612744,109.0,106.0,25.0,22.0,46.0,40.0,0.489,0.414,0.304,0.341,0.8420000000000001,0.792,False,False,22.0,40.0,0.414,0.341,0.792
21600745,2017-02-02,1610612746,1610612744,120.0,133.0,24.0,38.0,37.0,46.0,0.5,0.525,0.4,0.412,0.769,0.833,False,True,38.0,46.0,0.525,0.412,0.833
21600741,2017-02-01,1610612744,1610612766,126.0,111.0,35.0,33.0,47.0,45.0,0.49,0.4429999999999999,0.4379999999999999,0.29,0.7859999999999999,0.923,True,True,35.0,47.0,0.49,0.4379999999999999,0.7859999999999999
21600718,2017-01-29,1610612757,1610612744,111.0,113.0,26.0,28.0,42.0,39.0,0.495,0.456,0.37,0.308,0.75,0.846,False,True,28.0,39.0,0.456,0.308,0.846
21600707,2017-01-28,1610612744,1610612746,144.0,98.0,35.0,24.0,48.0,32.0,0.62,0.439,0.5,0.429,0.813,0.636,True,True,35.0,48.0,0.62,0.5,0.813
21600687,2017-01-25,1610612766,1610612744,103.0,113.0,26.0,23.0,43.0,41.0,0.413,0.476,0.304,0.3929999999999999,0.952,0.889,False,True,23.0,41.0,0.476,0.3929999999999999,0.889
21600668,2017-01-23,1610612748,1610612744,105.0,102.0,20.0,27.0,45.0,43.0,0.442,0.466,0.433,0.267,0.593,0.6,False,False,27.0,43.0,0.466,0.267,0.6
21600661,2017-01-22,1610612753,1610612744,98.0,118.0,25.0,27.0,41.0,52.0,0.4379999999999999,0.472,0.25,0.452,0.4379999999999999,0.789,False,True,27.0,52.0,0.472,0.452,0.789
21600646,2017-01-20,1610612745,1610612744,108.0,125.0,26.0,30.0,41.0,41.0,0.4479999999999999,0.528,0.2,0.395,0.833,0.762,False,True,30.0,41.0,0.528,0.395,0.762
21600634,2017-01-18,1610612744,1610612760,121.0,100.0,35.0,23.0,46.0,36.0,0.541,0.422,0.476,0.286,0.7040000000000001,0.8420000000000001,True,True,35.0,46.0,0.541,0.476,0.7040000000000001
21600619,2017-01-16,1610612744,1610612739,126.0,91.0,37.0,11.0,58.0,35.0,0.505,0.352,0.441,0.265,0.792,0.741,True,True,37.0,58.0,0.505,0.441,0.792
21600590,2017-01-12,1610612744,1610612765,127.0,107.0,39.0,20.0,37.0,40.0,0.562,0.489,0.517,0.214,0.667,0.75,True,True,39.0,37.0,0.562,0.517,0.667
21600578,2017-01-10,1610612744,1610612748,107.0,95.0,28.0,25.0,48.0,46.0,0.4529999999999999,0.422,0.407,0.2,0.818,0.765,True,True,28.0,48.0,0.4529999999999999,0.407,0.818
21600566,2017-01-08,1610612758,1610612744,106.0,117.0,21.0,33.0,31.0,46.0,0.486,0.506,0.3929999999999999,0.345,0.7929999999999999,0.85,False,True,33.0,46.0,0.506,0.345,0.85
21600550,2017-01-06,1610612744,1610612763,119.0,128.0,23.0,29.0,44.0,47.0,0.494,0.485,0.267,0.3939999999999999,0.7440000000000001,0.789,True,False,23.0,44.0,0.494,0.267,0.7440000000000001
21600534,2017-01-04,1610612744,1610612757,125.0,117.0,31.0,23.0,39.0,44.0,0.506,0.449,0.361,0.462,0.828,0.893,True,True,31.0,39.0,0.506,0.361,0.828
21600520,2017-01-02,1610612744,1610612743,127.0,119.0,33.0,33.0,43.0,48.0,0.526,0.475,0.44,0.257,0.762,0.778,True,True,33.0,43.0,0.526,0.44,0.762
21600501,2016-12-30,1610612744,1610612742,108.0,99.0,31.0,22.0,43.0,40.0,0.5,0.419,0.3329999999999999,0.25,0.867,0.867,True,True,31.0,43.0,0.5,0.3329999999999999,0.867
21600485,2016-12-28,1610612744,1610612761,121.0,111.0,33.0,24.0,51.0,45.0,0.568,0.3879999999999999,0.609,0.371,0.833,0.818,True,True,33.0,51.0,0.568,0.609,0.833
21600457,2016-12-25,1610612739,1610612744,109.0,108.0,20.0,25.0,44.0,42.0,0.389,0.481,0.3429999999999999,0.3,0.7190000000000001,0.862,False,False,25.0,42.0,0.481,0.3,0.862
21600446,2016-12-23,1610612765,1610612744,113.0,119.0,22.0,35.0,36.0,41.0,0.506,0.5579999999999999,0.345,0.407,0.607,0.917,False,True,35.0,41.0,0.5579999999999999,0.407,0.917
21600437,2016-12-22,1610612751,1610612744,101.0,117.0,22.0,29.0,46.0,51.0,0.442,0.452,0.371,0.324,0.75,0.7859999999999999,False,True,29.0,51.0,0.452,0.324,0.7859999999999999
21600427,2016-12-20,1610612744,1610612762,104.0,74.0,24.0,13.0,50.0,44.0,0.444,0.355,0.391,0.3,0.882,0.55,True,True,24.0,50.0,0.444,0.391,0.882
21600405,2016-12-17,1610612744,1610612757,135.0,90.0,36.0,16.0,56.0,31.0,0.586,0.395,0.5,0.286,0.731,0.7,True,True,36.0,56.0,0.586,0.5,0.731
21600388,2016-12-15,1610612744,1610612752,103.0,90.0,41.0,19.0,57.0,49.0,0.469,0.409,0.281,0.238,0.5,0.474,True,True,41.0,57.0,0.469,0.281,0.5
21600371,2016-12-13,1610612740,1610612744,109.0,113.0,26.0,30.0,45.0,45.0,0.476,0.442,0.4,0.412,0.81,0.789,False,True,30.0,45.0,0.442,0.412,0.789
21600358,2016-12-11,1610612750,1610612744,108.0,116.0,17.0,30.0,51.0,37.0,0.444,0.4579999999999999,0.375,0.406,0.75,0.9,False,True,30.0,37.0,0.4579999999999999,0.406,0.9
21600351,2016-12-10,1610612763,1610612744,110.0,89.0,23.0,15.0,47.0,42.0,0.4370000000000001,0.442,0.308,0.3329999999999999,0.897,0.6,False,False,15.0,42.0,0.442,0.3329999999999999,0.6
21600335,2016-12-08,1610612762,1610612744,99.0,106.0,20.0,26.0,46.0,47.0,0.416,0.488,0.263,0.414,0.7140000000000001,0.696,False,True,26.0,47.0,0.488,0.414,0.696
21600330,2016-12-07,1610612746,1610612744,98.0,115.0,15.0,32.0,47.0,46.0,0.391,0.472,0.308,0.226,0.75,0.828,False,True,32.0,46.0,0.472,0.226,0.828
21600314,2016-12-05,1610612744,1610612754,142.0,106.0,45.0,20.0,54.0,40.0,0.519,0.412,0.3779999999999999,0.2,0.769,0.943,True,True,45.0,54.0,0.519,0.3779999999999999,0.769
21600299,2016-12-03,1610612744,1610612756,138.0,109.0,37.0,24.0,38.0,36.0,0.628,0.451,0.667,0.344,0.765,0.762,True,True,37.0,38.0,0.628,0.667,0.765
21600281,2016-12-01,1610612744,1610612745,127.0,132.0,31.0,26.0,54.0,56.0,0.413,0.444,0.273,0.318,0.784,0.733,True,False,31.0,54.0,0.413,0.273,0.784
21600259,2016-11-28,1610612744,1610612737,105.0,100.0,25.0,20.0,41.0,50.0,0.435,0.424,0.3429999999999999,0.241,0.792,0.7,True,True,25.0,41.0,0.435,0.3429999999999999,0.792
21600244,2016-11-26,1610612744,1610612750,115.0,102.0,25.0,22.0,45.0,32.0,0.556,0.461,0.5,0.286,0.8240000000000001,0.833,True,True,25.0,45.0,0.556,0.5,0.8240000000000001
21600238,2016-11-25,1610612747,1610612744,85.0,109.0,20.0,31.0,45.0,44.0,0.356,0.518,0.2269999999999999,0.3929999999999999,0.696,0.706,False,True,31.0,44.0,0.518,0.3929999999999999,0.706
21600223,2016-11-23,1610612744,1610612747,149.0,106.0,47.0,22.0,48.0,37.0,0.616,0.43,0.528,0.4,0.6859999999999999,0.818,True,True,47.0,48.0,0.616,0.528,0.6859999999999999
21600202,2016-11-21,1610612754,1610612744,83.0,120.0,13.0,31.0,49.0,60.0,0.32,0.444,0.261,0.361,0.917,0.8440000000000001,False,True,31.0,60.0,0.444,0.361,0.8440000000000001
21600191,2016-11-19,1610612749,1610612744,121.0,124.0,27.0,30.0,41.0,45.0,0.517,0.442,0.5,0.368,0.76,0.813,False,True,30.0,45.0,0.442,0.368,0.813
21600179,2016-11-18,1610612738,1610612744,88.0,104.0,19.0,33.0,43.0,50.0,0.373,0.489,0.344,0.321,0.789,0.583,False,True,33.0,50.0,0.489,0.321,0.583
21600165,2016-11-16,1610612761,1610612744,121.0,127.0,16.0,33.0,46.0,35.0,0.451,0.506,0.4,0.361,0.902,0.929,False,True,33.0,35.0,0.506,0.361,0.929
21600143,2016-11-13,1610612744,1610612756,133.0,120.0,32.0,27.0,43.0,38.0,0.517,0.511,0.485,0.3329999999999999,0.871,0.769,True,True,32.0,43.0,0.517,0.485,0.871
21600119,2016-11-10,1610612743,1610612744,101.0,125.0,26.0,33.0,44.0,44.0,0.4039999999999999,0.541,0.361,0.467,0.706,0.95,False,True,33.0,44.0,0.541,0.467,0.95
21600116,2016-11-09,1610612744,1610612742,116.0,95.0,33.0,20.0,39.0,42.0,0.581,0.395,0.515,0.214,0.591,0.75,True,True,33.0,39.0,0.581,0.515,0.591
21600099,2016-11-07,1610612744,1610612740,116.0,106.0,35.0,26.0,38.0,43.0,0.5,0.488,0.457,0.3329999999999999,0.833,0.778,True,True,35.0,38.0,0.5,0.457,0.833
21600078,2016-11-04,1610612747,1610612744,117.0,97.0,26.0,26.0,51.0,40.0,0.474,0.4529999999999999,0.267,0.156,0.905,0.7,False,False,26.0,40.0,0.4529999999999999,0.156,0.7
21600069,2016-11-03,1610612744,1610612760,122.0,96.0,27.0,20.0,46.0,41.0,0.517,0.402,0.467,0.37,0.8,0.5710000000000001,True,True,27.0,46.0,0.517,0.467,0.8
21600054,2016-11-01,1610612757,1610612744,104.0,127.0,23.0,36.0,32.0,45.0,0.43,0.562,0.359,0.385,0.762,0.7390000000000001,False,True,36.0,45.0,0.562,0.385,0.7390000000000001
21600036,2016-10-30,1610612756,1610612744,100.0,106.0,19.0,27.0,50.0,43.0,0.411,0.422,0.348,0.276,0.72,0.848,False,True,27.0,43.0,0.422,0.276,0.848
21600025,2016-10-28,1610612740,1610612744,114.0,122.0,29.0,32.0,49.0,49.0,0.47,0.484,0.2269999999999999,0.321,0.652,0.893,False,True,32.0,49.0,0.484,0.321,0.893
21600003,2016-10-25,1610612744,1610612759,100.0,129.0,24.0,25.0,35.0,55.0,0.471,0.48,0.212,0.5,0.722,0.885,True,False,24.0,35.0,0.471,0.212,0.722
11600102,2016-10-21,1610612744,1610612757,107.0,96.0,27.0,23.0,51.0,45.0,0.433,0.416,0.395,0.308,0.923,0.7,True,True,27.0,51.0,0.433,0.395,0.923
11600088,2016-10-19,1610612747,1610612744,112.0,123.0,28.0,34.0,45.0,44.0,0.457,0.478,0.412,0.3329999999999999,0.56,0.96,False,True,34.0,44.0,0.478,0.3329999999999999,0.96
11600068,2016-10-15,1610612747,1610612744,107.0,112.0,21.0,29.0,38.0,43.0,0.429,0.5429999999999999,0.3329999999999999,0.435,0.7879999999999999,0.636,False,True,29.0,43.0,0.5429999999999999,0.435,0.636
11600063,2016-10-14,1610612743,1610612744,128.0,129.0,28.0,27.0,60.0,52.0,0.4629999999999999,0.4589999999999999,0.414,0.405,0.696,0.667,False,True,27.0,52.0,0.4589999999999999,0.405,0.667
11600026,2016-10-06,1610612744,1610612758,105.0,96.0,22.0,24.0,45.0,43.0,0.4429999999999999,0.422,0.429,0.462,0.8,0.7,True,True,22.0,45.0,0.4429999999999999,0.429,0.8
11600016,2016-10-04,1610612744,1610612746,120.0,75.0,29.0,17.0,47.0,35.0,0.514,0.325,0.517,0.222,0.795,0.731,True,True,29.0,47.0,0.514,0.517,0.795
11600001,2016-10-01,1610612761,1610612744,97.0,93.0,14.0,19.0,58.0,42.0,0.43,0.3929999999999999,0.261,0.3329999999999999,0.586,0.625,False,False,19.0,42.0,0.3929999999999999,0.3329999999999999,0.625
41500407,2016-06-19,1610612744,1610612739,89.0,93.0,22.0,17.0,39.0,48.0,0.386,0.402,0.366,0.24,0.769,0.84,True,False,22.0,39.0,0.386,0.366,0.769
41500406,2016-06-16,1610612739,1610612744,115.0,101.0,24.0,19.0,45.0,35.0,0.519,0.402,0.37,0.385,0.7809999999999999,0.69,False,False,19.0,35.0,0.402,0.385,0.69
41500405,2016-06-13,1610612744,1610612739,97.0,112.0,18.0,15.0,43.0,41.0,0.364,0.53,0.326,0.417,0.731,0.609,True,False,18.0,43.0,0.364,0.326,0.731
41500404,2016-06-10,1610612739,1610612744,97.0,108.0,15.0,23.0,40.0,43.0,0.469,0.407,0.24,0.472,0.5770000000000001,0.8059999999999999,False,True,23.0,43.0,0.407,0.472,0.8059999999999999
41500403,2016-06-08,1610612739,1610612744,120.0,90.0,23.0,21.0,52.0,32.0,0.527,0.421,0.48,0.273,0.706,0.654,False,False,21.0,32.0,0.421,0.273,0.654
41500402,2016-06-05,1610612744,1610612739,110.0,77.0,26.0,15.0,46.0,34.0,0.5429999999999999,0.354,0.455,0.217,0.7,0.667,True,True,26.0,46.0,0.5429999999999999,0.455,0.7
41500401,2016-06-02,1610612744,1610612739,104.0,89.0,29.0,17.0,41.0,47.0,0.494,0.381,0.3329999999999999,0.3329999999999999,0.9,0.9,True,True,29.0,41.0,0.494,0.3329999999999999,0.9
41500317,2016-05-30,1610612744,1610612760,96.0,88.0,20.0,20.0,46.0,47.0,0.435,0.382,0.4589999999999999,0.259,0.625,0.765,True,True,20.0,46.0,0.435,0.4589999999999999,0.625
41500316,2016-05-28,1610612760,1610612744,101.0,108.0,16.0,23.0,49.0,44.0,0.422,0.409,0.13,0.467,0.688,0.625,False,True,23.0,44.0,0.409,0.467,0.625
41500315,2016-05-26,1610612744,1610612760,120.0,111.0,25.0,23.0,45.0,45.0,0.471,0.429,0.375,0.433,0.912,0.833,True,True,25.0,45.0,0.471,0.375,0.912
41500314,2016-05-24,1610612760,1610612744,118.0,94.0,23.0,15.0,56.0,40.0,0.433,0.413,0.346,0.3,0.775,0.655,False,False,15.0,40.0,0.413,0.3,0.655
41500313,2016-05-22,1610612760,1610612744,133.0,105.0,21.0,19.0,52.0,38.0,0.5,0.413,0.32,0.313,0.892,0.76,False,False,19.0,38.0,0.413,0.313,0.76
41500312,2016-05-18,1610612744,1610612760,118.0,91.0,26.0,22.0,45.0,36.0,0.506,0.449,0.4639999999999999,0.304,0.679,0.737,True,True,26.0,45.0,0.506,0.4639999999999999,0.679
41500311,2016-05-16,1610612744,1610612760,102.0,108.0,26.0,22.0,44.0,52.0,0.44,0.4379999999999999,0.3670000000000001,0.471,0.647,0.688,True,False,26.0,44.0,0.44,0.3670000000000001,0.647
41500225,2016-05-11,1610612744,1610612757,125.0,121.0,28.0,20.0,44.0,47.0,0.512,0.413,0.4379999999999999,0.444,0.862,0.7440000000000001,True,True,28.0,44.0,0.512,0.4379999999999999,0.862
41500224,2016-05-09,1610612757,1610612744,125.0,132.0,22.0,22.0,52.0,49.0,0.406,0.4629999999999999,0.385,0.425,0.727,0.818,False,True,22.0,49.0,0.4629999999999999,0.425,0.818
41500223,2016-05-07,1610612757,1610612744,120.0,108.0,19.0,29.0,41.0,42.0,0.465,0.477,0.5670000000000001,0.483,0.7929999999999999,0.588,False,False,29.0,42.0,0.477,0.483,0.588
41500222,2016-05-03,1610612744,1610612757,110.0,99.0,21.0,22.0,48.0,39.0,0.462,0.444,0.3329999999999999,0.433,0.9,0.667,True,True,21.0,48.0,0.462,0.3329999999999999,0.9
41500221,2016-05-01,1610612744,1610612757,118.0,106.0,27.0,26.0,55.0,40.0,0.473,0.402,0.355,0.3229999999999999,0.875,0.857,True,True,27.0,55.0,0.473,0.355,0.875
41500145,2016-04-27,1610612744,1610612745,114.0,81.0,30.0,17.0,40.0,53.0,0.5489999999999999,0.326,0.419,0.188,0.579,0.684,True,True,30.0,40.0,0.5489999999999999,0.419,0.579
41500144,2016-04-24,1610612745,1610612744,94.0,121.0,18.0,38.0,44.0,43.0,0.423,0.517,0.185,0.525,0.605,0.5,False,True,38.0,43.0,0.517,0.525,0.5
41500143,2016-04-21,1610612745,1610612744,97.0,96.0,18.0,23.0,52.0,43.0,0.391,0.43,0.306,0.24,0.609,0.759,False,False,23.0,43.0,0.43,0.24,0.759
41500142,2016-04-18,1610612744,1610612745,115.0,106.0,27.0,21.0,39.0,37.0,0.494,0.4429999999999999,0.348,0.4,0.711,0.7879999999999999,True,True,27.0,39.0,0.494,0.348,0.711
41500141,2016-04-16,1610612744,1610612745,104.0,78.0,26.0,16.0,53.0,51.0,0.429,0.357,0.4,0.273,0.667,0.5,True,True,26.0,53.0,0.429,0.4,0.667
21501227,2016-04-13,1610612744,1610612763,125.0,104.0,35.0,25.0,51.0,40.0,0.529,0.429,0.426,0.3329999999999999,0.813,0.75,True,True,35.0,51.0,0.529,0.426,0.813
21501201,2016-04-10,1610612759,1610612744,86.0,92.0,21.0,19.0,53.0,46.0,0.3779999999999999,0.442,0.176,0.37,0.789,0.778,False,True,19.0,46.0,0.442,0.37,0.778
21501190,2016-04-09,1610612763,1610612744,99.0,100.0,19.0,20.0,54.0,48.0,0.385,0.4479999999999999,0.3329999999999999,0.278,0.9,0.923,False,True,20.0,48.0,0.4479999999999999,0.278,0.923
21501177,2016-04-07,1610612744,1610612759,112.0,101.0,33.0,28.0,43.0,32.0,0.542,0.488,0.48,0.4379999999999999,0.909,0.696,True,True,33.0,43.0,0.542,0.48,0.909
21501163,2016-04-05,1610612744,1610612750,117.0,124.0,35.0,30.0,46.0,40.0,0.5,0.512,0.3429999999999999,0.471,0.875,0.778,True,False,35.0,46.0,0.5,0.3429999999999999,0.875
21501152,2016-04-03,1610612744,1610612757,136.0,111.0,30.0,23.0,43.0,37.0,0.568,0.447,0.6,0.375,0.818,0.7879999999999999,True,True,30.0,43.0,0.568,0.6,0.818
21501136,2016-04-01,1610612744,1610612738,106.0,109.0,25.0,28.0,41.0,44.0,0.4579999999999999,0.471,0.465,0.348,0.769,0.633,True,False,25.0,41.0,0.4579999999999999,0.465,0.769
21501119,2016-03-30,1610612762,1610612744,96.0,103.0,14.0,19.0,54.0,46.0,0.402,0.4379999999999999,0.281,0.3429999999999999,0.4479999999999999,0.722,False,True,19.0,46.0,0.4379999999999999,0.3429999999999999,0.722
21501112,2016-03-29,1610612744,1610612764,102.0,94.0,27.0,26.0,55.0,48.0,0.4370000000000001,0.419,0.44,0.217,0.652,0.63,True,True,27.0,55.0,0.4370000000000001,0.44,0.652
21501094,2016-03-27,1610612744,1610612755,117.0,105.0,32.0,27.0,44.0,37.0,0.53,0.467,0.424,0.3329999999999999,0.75,0.917,True,True,32.0,44.0,0.53,0.424,0.75
21501080,2016-03-25,1610612744,1610612742,128.0,120.0,30.0,31.0,40.0,51.0,0.489,0.4479999999999999,0.467,0.514,0.913,0.762,True,True,30.0,40.0,0.489,0.467,0.913
21501066,2016-03-23,1610612744,1610612746,114.0,98.0,23.0,21.0,50.0,46.0,0.4479999999999999,0.424,0.441,0.286,0.75,0.667,True,True,23.0,50.0,0.4479999999999999,0.441,0.75
21501050,2016-03-21,1610612750,1610612744,104.0,109.0,26.0,31.0,37.0,44.0,0.439,0.494,0.368,0.3329999999999999,0.833,0.625,False,True,31.0,44.0,0.494,0.3329999999999999,0.625
21501036,2016-03-19,1610612759,1610612744,87.0,79.0,17.0,24.0,53.0,37.0,0.41,0.3779999999999999,0.381,0.25,0.833,0.8,False,False,24.0,37.0,0.3779999999999999,0.25,0.8
21501026,2016-03-18,1610612742,1610612744,112.0,130.0,25.0,35.0,46.0,42.0,0.441,0.505,0.31,0.579,0.955,0.857,False,True,35.0,42.0,0.505,0.579,0.857
21501011,2016-03-16,1610612744,1610612752,121.0,85.0,32.0,29.0,54.0,38.0,0.505,0.396,0.486,0.368,0.917,0.6,True,True,32.0,54.0,0.505,0.486,0.917
21500996,2016-03-14,1610612744,1610612740,125.0,107.0,30.0,18.0,46.0,40.0,0.58,0.376,0.48,0.28,0.826,0.882,True,True,30.0,46.0,0.58,0.48,0.826
21500981,2016-03-12,1610612744,1610612756,123.0,116.0,28.0,29.0,42.0,47.0,0.5,0.489,0.3329999999999999,0.379,0.848,0.75,True,True,28.0,42.0,0.5,0.3329999999999999,0.848
21500971,2016-03-11,1610612744,1610612757,128.0,112.0,23.0,20.0,56.0,39.0,0.449,0.43,0.45,0.528,0.769,0.826,True,True,23.0,56.0,0.449,0.45,0.769
21500958,2016-03-09,1610612744,1610612762,115.0,94.0,36.0,21.0,39.0,42.0,0.5710000000000001,0.405,0.433,0.4,0.6,0.71,True,True,36.0,39.0,0.5710000000000001,0.433,0.6
21500943,2016-03-07,1610612744,1610612753,119.0,113.0,27.0,24.0,50.0,42.0,0.5,0.444,0.457,0.238,0.7040000000000001,0.8240000000000001,True,True,27.0,50.0,0.5,0.457,0.7040000000000001
21500931,2016-03-06,1610612747,1610612744,112.0,95.0,23.0,32.0,41.0,49.0,0.471,0.402,0.36,0.133,0.955,0.81,False,False,32.0,49.0,0.402,0.133,0.81
21500911,2016-03-03,1610612744,1610612760,121.0,106.0,33.0,22.0,40.0,46.0,0.54,0.465,0.324,0.2,0.762,0.815,True,True,33.0,40.0,0.54,0.324,0.762
21500895,2016-03-01,1610612744,1610612737,109.0,105.0,28.0,25.0,51.0,42.0,0.3979999999999999,0.4629999999999999,0.3329999999999999,0.364,0.882,0.792,True,True,28.0,51.0,0.3979999999999999,0.3329999999999999,0.882
21500874,2016-02-27,1610612760,1610612744,118.0,121.0,23.0,25.0,62.0,32.0,0.479,0.474,0.346,0.4379999999999999,0.654,0.68,False,True,25.0,32.0,0.474,0.4379999999999999,0.68
21500855,2016-02-25,1610612753,1610612744,114.0,130.0,23.0,35.0,37.0,42.0,0.456,0.602,0.385,0.52,0.7859999999999999,0.688,False,True,35.0,42.0,0.602,0.52,0.688
21500848,2016-02-24,1610612748,1610612744,112.0,118.0,19.0,23.0,46.0,43.0,0.465,0.467,0.429,0.4639999999999999,0.8390000000000001,0.84,False,True,23.0,43.0,0.467,0.4639999999999999,0.84
21500836,2016-02-22,1610612737,1610612744,92.0,102.0,23.0,30.0,47.0,43.0,0.419,0.4379999999999999,0.294,0.311,0.625,0.833,False,True,30.0,43.0,0.4379999999999999,0.311,0.833
21500822,2016-02-20,1610612746,1610612744,112.0,115.0,24.0,32.0,49.0,39.0,0.447,0.512,0.361,0.355,0.833,0.769,False,True,32.0,39.0,0.512,0.355,0.769
21500815,2016-02-19,1610612757,1610612744,137.0,105.0,28.0,25.0,48.0,47.0,0.536,0.391,0.5670000000000001,0.353,0.696,0.75,False,False,25.0,47.0,0.391,0.353,0.75
21500799,2016-02-10,1610612756,1610612744,104.0,112.0,21.0,24.0,50.0,50.0,0.441,0.416,0.286,0.35,0.727,0.828,False,True,24.0,50.0,0.416,0.35,0.828
21500788,2016-02-09,1610612744,1610612745,123.0,110.0,28.0,24.0,49.0,43.0,0.4679999999999999,0.425,0.353,0.3939999999999999,0.885,0.657,True,True,28.0,49.0,0.4679999999999999,0.353,0.885
21500769,2016-02-06,1610612744,1610612760,116.0,108.0,24.0,22.0,46.0,50.0,0.495,0.424,0.2689999999999999,0.318,0.65,0.784,True,True,24.0,46.0,0.495,0.2689999999999999,0.65
21500739,2016-02-03,1610612764,1610612744,121.0,134.0,26.0,35.0,38.0,49.0,0.505,0.527,0.348,0.488,0.7,0.552,False,True,35.0,49.0,0.527,0.488,0.552
21500718,2016-01-31,1610612752,1610612744,95.0,116.0,19.0,31.0,41.0,44.0,0.3670000000000001,0.575,0.3329999999999999,0.552,0.885,0.696,False,True,31.0,44.0,0.575,0.552,0.696
21500707,2016-01-30,1610612755,1610612744,105.0,108.0,23.0,37.0,40.0,57.0,0.457,0.495,0.345,0.433,0.524,0.5,False,True,37.0,57.0,0.495,0.433,0.5
21500691,2016-01-27,1610612744,1610612742,127.0,107.0,33.0,20.0,40.0,34.0,0.58,0.506,0.483,0.355,0.905,0.667,True,True,33.0,40.0,0.58,0.483,0.905
21500675,2016-01-25,1610612744,1610612759,120.0,90.0,31.0,21.0,45.0,38.0,0.518,0.419,0.423,0.357,0.84,0.742,True,True,31.0,45.0,0.518,0.423,0.84
21500652,2016-01-22,1610612744,1610612754,122.0,110.0,31.0,22.0,50.0,44.0,0.478,0.4629999999999999,0.424,0.176,0.88,0.7040000000000001,True,True,31.0,50.0,0.478,0.424,0.88
21500634,2016-01-20,1610612741,1610612744,94.0,125.0,14.0,38.0,49.0,55.0,0.37,0.526,0.05,0.375,0.792,0.65,False,True,38.0,55.0,0.526,0.375,0.65
21500622,2016-01-18,1610612739,1610612744,98.0,132.0,22.0,33.0,36.0,37.0,0.481,0.541,0.368,0.475,0.68,0.778,False,True,33.0,37.0,0.541,0.475,0.778
21500605,2016-01-16,1610612765,1610612744,113.0,95.0,22.0,18.0,57.0,47.0,0.465,0.362,0.348,0.4,0.55,0.7390000000000001,False,False,18.0,47.0,0.362,0.4,0.7390000000000001
21500592,2016-01-14,1610612744,1610612747,116.0,98.0,26.0,17.0,47.0,47.0,0.5,0.444,0.3939999999999999,0.174,0.85,0.583,True,True,26.0,47.0,0.5,0.3939999999999999,0.85
21500583,2016-01-13,1610612743,1610612744,112.0,110.0,22.0,25.0,49.0,39.0,0.425,0.477,0.2269999999999999,0.385,0.892,0.8,False,False,25.0,39.0,0.477,0.385,0.8
21500568,2016-01-11,1610612744,1610612748,111.0,103.0,25.0,31.0,49.0,47.0,0.477,0.451,0.304,0.368,0.733,0.875,True,True,25.0,49.0,0.477,0.304,0.733
21500556,2016-01-09,1610612758,1610612744,116.0,128.0,27.0,35.0,34.0,48.0,0.467,0.563,0.348,0.514,0.759,0.733,False,True,35.0,48.0,0.563,0.514,0.733
21500548,2016-01-08,1610612757,1610612744,108.0,128.0,21.0,36.0,45.0,48.0,0.396,0.529,0.364,0.563,0.7140000000000001,0.857,False,True,36.0,48.0,0.529,0.563,0.857
21500524,2016-01-05,1610612747,1610612744,88.0,109.0,15.0,26.0,52.0,54.0,0.319,0.465,0.238,0.419,0.833,0.762,False,True,26.0,54.0,0.465,0.419,0.762
21500520,2016-01-04,1610612744,1610612766,111.0,101.0,32.0,15.0,37.0,41.0,0.517,0.442,0.441,0.3329999999999999,1.0,0.947,True,True,32.0,37.0,0.517,0.441,1.0
21500504,2016-01-02,1610612744,1610612743,111.0,108.0,34.0,27.0,47.0,52.0,0.5,0.419,0.357,0.1669999999999999,0.652,0.652,True,True,34.0,47.0,0.5,0.357,0.652
21500485,2015-12-31,1610612745,1610612744,110.0,114.0,21.0,35.0,33.0,43.0,0.462,0.512,0.4,0.478,0.897,0.63,False,True,35.0,43.0,0.512,0.478,0.63
21500480,2015-12-30,1610612742,1610612744,114.0,91.0,20.0,20.0,52.0,37.0,0.512,0.407,0.519,0.368,0.8,0.75,False,False,20.0,37.0,0.407,0.368,0.75
21500468,2015-12-28,1610612744,1610612758,122.0,103.0,33.0,23.0,59.0,48.0,0.483,0.389,0.476,0.419,0.667,0.5710000000000001,True,True,33.0,59.0,0.483,0.476,0.667
21500438,2015-12-25,1610612744,1610612739,89.0,83.0,21.0,12.0,49.0,55.0,0.41,0.316,0.278,0.1669999999999999,0.741,0.72,True,True,21.0,49.0,0.41,0.278,0.741
21500434,2015-12-23,1610612744,1610612762,103.0,85.0,26.0,14.0,40.0,40.0,0.47,0.413,0.391,0.35,1.0,0.857,True,True,26.0,40.0,0.47,0.391,1.0
21500397,2015-12-18,1610612744,1610612749,121.0,112.0,31.0,25.0,46.0,41.0,0.483,0.462,0.346,0.222,0.757,0.857,True,True,31.0,46.0,0.483,0.346,0.757
21500381,2015-12-16,1610612744,1610612756,128.0,103.0,32.0,28.0,49.0,41.0,0.523,0.451,0.469,0.2269999999999999,0.778,0.889,True,True,32.0,49.0,0.523,0.469,0.778
